Acct,Policy,Pol_Eff_Dt,Pol_Exp_Dt,UAR,State,Lat Long,Premium,Exposure,Claim,Profitability,Agency,Hail Risk Score,Tornado Risk Score,Earthquake risk score,City,INS_SCORE,Renewal_Cd,Average Conversion Time,Conversion Rate,Scores
56T2N252,P67N8D6112,20/06/20,20/06/21,6,FL,30.4551°N 84.2534°W,2694,27000,409,2285,44W,13,32,5,Clearwater,760,Y,31.0,73.0,0.7299243608096738
56T2N252,P67N8D6112,20/06/20,20/06/21,6,FL,30.4551°N 84.2534°W,2694,27000,409,2285,44W,26,8,18,Palm Bay,760,Y,31.0,73.0,0.0772429639061792
56T2N252,P67N8D6112,20/06/20,20/06/21,6,FL,30.4551°N 84.2534°W,2694,27000,409,2285,44W,33,6,46,Lakeland,760,Y,31.0,73.0,0.44444472558696657
56T2N252,P67N8D6112,20/06/20,20/06/21,6,FL,30.4551°N 84.2534°W,2694,27000,409,2285,44W,32,43,33,Pompano Beach,760,Y,31.0,73.0,0.2776466511986174
56T2N252,P67N8D6112,20/06/20,20/06/21,6,FL,30.4551°N 84.2534°W,2694,27000,409,2285,44W,47,14,43,West Palm Beach,760,Y,31.0,73.0,0.8623559417265835
56T2N252,P67N8D6112,20/06/20,20/06/21,6,FL,30.4551°N 84.2534°W,2694,27000,409,2285,44W,33,41,50,Miami Gardens,760,Y,31.0,73.0,0.6346743089984542
56T2N252,P67N8D6112,20/06/20,20/06/21,6,FL,30.4551°N 84.2534°W,2694,27000,409,2285,44W,30,38,47,Davie,760,Y,31.0,73.0,0.8289566970249662
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,17,10,37,Jacksonville,760,N,11.0,88.0,0.3598358890633533
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,3,22,22,Miami,760,N,11.0,88.0,0.5598491122711317
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,1,7,45,Tampa,760,N,11.0,88.0,0.25491918370872985
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,36,26,43,Orlando,760,N,11.0,88.0,0.810796502532215
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,32,21,13,St. Petersburg,760,N,11.0,88.0,0.9101522465938607
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,1,49,45,Hialeah,760,N,11.0,88.0,0.9633243248404986
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,9,24,25,Port St. Lucie,760,N,11.0,88.0,0.08126680298843912
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,38,11,48,Tallahassee,760,N,11.0,88.0,0.45775423620492195
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,23,2,11,Cape Coral,760,N,11.0,88.0,0.21316722091358573
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,43,35,49,Fort Lauderdale,760,N,11.0,88.0,0.2514288006695213
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,37,19,21,Pembroke Pines,760,N,11.0,88.0,0.36193265258708873
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,49,28,20,Hollywood,760,N,11.0,88.0,0.5397267946165297
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,11,5,38,Miramar,760,N,11.0,88.0,0.06458925526301033
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,23,17,4,Gainesville,760,N,11.0,88.0,0.1372975703252126
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,5,16,43,Coral Springs,760,N,11.0,88.0,0.40122226299889674
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,13,32,5,Clearwater,760,N,11.0,88.0,0.4427308738594368
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,26,8,18,Palm Bay,760,N,11.0,88.0,0.6825737477461259
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,33,6,46,Lakeland,760,N,11.0,88.0,0.7792220522077755
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,32,43,33,Pompano Beach,760,N,11.0,88.0,0.1372975703252126
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,47,14,43,West Palm Beach,760,N,11.0,88.0,0.06138296481941133
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,33,41,50,Miami Gardens,760,N,11.0,88.0,0.056997084358003575
56T2N252,P69M3L5132,26/02/20,26/02/21,4,FL,26.6432°N 81.9974°W,3330,34000,113,3217,54L,30,38,47,Davie,760,N,11.0,88.0,0.7028781161290633
56W9I132,P40D6Z5192,05/01/20,05/01/21,4,AL,30.6684°N 88.1002°W,740,8000,138,602,44W,6,40,48,Birmingham,834,Y,31.0,73.0,0.06854834610023289
56W9I132,P40D6Z5192,05/01/20,05/01/21,4,AL,30.6684°N 88.1002°W,740,8000,138,602,44W,19,6,31,Huntsville,834,Y,31.0,73.0,0.46959151174789515
56W9I132,P40D6Z5192,05/01/20,05/01/21,4,AL,30.6684°N 88.1002°W,740,8000,138,602,44W,30,35,26,Montgomery,834,Y,31.0,73.0,0.8688374851152417
56W9I132,P40D6Z5192,05/01/20,05/01/21,4,AL,30.6684°N 88.1002°W,740,8000,138,602,44W,36,42,44,Mobile,834,Y,31.0,73.0,0.8451782416960086
56W9I132,P40D6Z5192,05/01/20,05/01/21,4,AL,30.6684°N 88.1002°W,740,8000,138,602,44W,24,7,25,Tuscaloosa,834,Y,31.0,73.0,0.27757471392791744
56W9I132,P50A8Q4675,02/09/19,02/09/20,9,TN,35.9707°N 83.9493°W,3871,39000,142,3729,Agency,24,23,23,Nashville,834,Y,,,0.4729311410918363
56W9I132,P50A8Q4675,02/09/19,02/09/20,9,TN,35.9707°N 83.9493°W,3871,39000,142,3729,Agency,16,6,6,Memphis,834,Y,,,0.07152178178296209
56W9I132,P50A8Q4675,02/09/19,02/09/20,9,TN,35.9707°N 83.9493°W,3871,39000,142,3729,Agency,4,43,25,Knoxville,834,Y,,,0.552327887047078
56W9I132,P50A8Q4675,02/09/19,02/09/20,9,TN,35.9707°N 83.9493°W,3871,39000,142,3729,Agency,22,46,43,Chattanooga,834,Y,,,0.07152178178296209
56W9I132,P50A8Q4675,02/09/19,02/09/20,9,TN,35.9707°N 83.9493°W,3871,39000,142,3729,Agency,4,45,34,Clarksville,834,Y,,,0.6274051740936457
56W9I132,P50A8Q4675,02/09/19,02/09/20,9,TN,35.9707°N 83.9493°W,3871,39000,142,3729,Agency,29,5,17,Murfreesboro,834,Y,,,0.5964110559348212
56W9I132,P56W6D5576,04/04/17,04/04/18,9,LA,32.4669°N 93.7922°W,1060,11000,135,925,18K,22,38,12,New Orleans,834,N,11.0,67.0,0.20498655216953462
56W9I132,P56W6D5576,04/04/17,04/04/18,9,LA,32.4669°N 93.7922°W,1060,11000,135,925,18K,15,36,18,Baton Rouge,834,N,11.0,67.0,0.03161029287786527
56W9I132,P56W6D5576,04/04/17,04/04/18,9,LA,32.4669°N 93.7922°W,1060,11000,135,925,18K,44,31,29,Shreveport,834,N,11.0,67.0,0.20824602517835164
56W9I132,P56W6D5576,04/04/17,04/04/18,9,LA,32.4669°N 93.7922°W,1060,11000,135,925,18K,18,22,15,Lafayette,834,N,11.0,67.0,0.20498655216953462
56W9I132,P90L3H4694,01/01/18,01/01/19,10,MA,42.2695°N 71.8078°W,1925,20000,404,1521,29Z,26,29,13,Boston,834,Y,32.0,75.0,0.5863027538630131
56W9I132,P90L3H4694,01/01/18,01/01/19,10,MA,42.2695°N 71.8078°W,1925,20000,404,1521,29Z,29,2,46,Worcester,834,Y,32.0,75.0,0.56358086406545
56W9I132,P90L3H4694,01/01/18,01/01/19,10,MA,42.2695°N 71.8078°W,1925,20000,404,1521,29Z,47,8,26,Springfield,834,Y,32.0,75.0,0.8053318728821036
56W9I132,P90L3H4694,01/01/18,01/01/19,10,MA,42.2695°N 71.8078°W,1925,20000,404,1521,29Z,47,20,40,Cambridge,834,Y,32.0,75.0,0.4740383600184312
56W9I132,P90L3H4694,01/01/18,01/01/19,10,MA,42.2695°N 71.8078°W,1925,20000,404,1521,29Z,17,21,27,Lowell,834,Y,32.0,75.0,0.47390235622064475
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,6,40,15,Los Angeles,862,N,16.0,81.0,0.547512552064041
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,1,24,27,San Diego,862,N,16.0,81.0,0.8688374851152417
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,2,9,25,San Jose,862,N,16.0,81.0,0.7604478499653504
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,15,4,34,San Francisco,862,N,16.0,81.0,0.711303329262522
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,48,23,18,Fresno,862,N,16.0,81.0,0.07922563902992838
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,39,37,37,Sacramento,862,N,16.0,81.0,0.5593060502024098
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,15,32,43,Long Beach,862,N,16.0,81.0,0.007523826013933064
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,41,30,44,Oakland,862,N,16.0,81.0,0.4318636979068073
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,48,5,15,Bakersfield,862,N,16.0,81.0,0.15581813288941432
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,45,42,21,Anaheim,862,N,16.0,81.0,0.7073034977642934
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,9,5,14,Santa Ana,862,N,16.0,81.0,0.6520008415191616
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,35,20,21,Riverside,862,N,16.0,81.0,0.27757471392791744
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,44,34,10,Stockton,862,N,16.0,81.0,0.8838914243268294
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,12,43,34,Irvine,862,N,16.0,81.0,0.28214080941223013
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,2,31,31,Chula Vista,862,N,16.0,81.0,0.6886744715248103
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,37,3,35,Fremont,862,N,16.0,81.0,0.4559524578220286
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,14,16,48,San Bernardino,862,N,16.0,81.0,0.6204990721577323
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,30,7,39,Modesto,862,N,16.0,81.0,0.56358086406545
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,10,1,16,Fontana,862,N,16.0,81.0,0.580592355278291
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,6,6,10,Moreno Valley,862,N,16.0,81.0,0.922224941353465
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,42,7,50,Santa Clarita,862,N,16.0,81.0,0.6998929672924524
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,33,1,9,Oxnard,862,N,16.0,81.0,0.9632523875697986
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,9,18,37,Glendale,862,N,16.0,81.0,0.06138296481941133
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,35,50,50,Huntington Beach,862,N,16.0,81.0,0.39378877850712973
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,7,43,1,Ontario,862,N,16.0,81.0,0.9632523875697986
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,44,31,50,Rancho Cucamonga,862,N,16.0,81.0,0.5964110559348212
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,50,48,18,Santa Rosa,862,N,16.0,81.0,0.922224941353465
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,5,21,15,Oceanside,862,N,16.0,81.0,0.7445899580067932
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,45,37,19,Elk Grove,862,N,16.0,81.0,0.6274051740936457
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,47,24,24,Garden Grove,862,N,16.0,81.0,0.7309309248302406
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,15,10,35,Corona,862,N,16.0,81.0,0.5109404446054485
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,10,33,25,Hayward,862,N,16.0,81.0,0.6346023717277544
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,22,30,3,Lancaster,862,N,16.0,81.0,0.15581813288941432
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,19,41,17,Salinas,862,N,16.0,81.0,0.7384816733562917
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,21,46,15,Palmdale,862,N,16.0,81.0,0.38545161597775357
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,40,13,12,Sunnyvale,862,N,16.0,81.0,0.79694894976863
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,18,33,32,Pomona,862,N,16.0,81.0,0.7845086359375534
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,39,11,43,Escondido,862,N,16.0,81.0,0.7445899580067932
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,28,12,22,Torrance,862,N,16.0,81.0,0.6137125273073917
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,6,23,50,Roseville,862,N,16.0,81.0,0.4998225417694755
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,14,26,12,Pasadena,862,N,16.0,81.0,0.06418678309465223
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,7,32,11,Orange,862,N,16.0,81.0,0.6136727782361325
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,4,47,34,Fullerton,862,N,16.0,81.0,0.818855150158307
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,6,37,42,Visalia,862,N,16.0,81.0,0.29044559781908785
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,28,13,26,Santa Clara,862,N,16.0,81.0,0.8402795661601861
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,50,35,46,Concord,862,N,16.0,81.0,0.7960342552370694
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,30,23,23,Thousand Oaks,862,N,16.0,81.0,0.7854823920150876
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,50,41,36,Simi Valley,862,N,16.0,81.0,0.8786431642580504
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,29,23,44,Victorville,862,N,16.0,81.0,0.48633523312862165
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,37,32,33,Vallejo,862,N,16.0,81.0,0.05872202949582256
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,47,49,22,Berkeley,862,N,16.0,81.0,0.36379583259962484
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,47,14,50,Fairfield,862,N,16.0,81.0,0.6923809762479137
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,6,23,46,Murrieta,862,N,16.0,81.0,0.4729311410918363
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,34,22,1,El Monte,862,N,16.0,81.0,0.10007703584057434
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,37,9,37,Carlsbad,862,N,16.0,81.0,0.36534998281713216
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,39,38,32,Temecula,862,N,16.0,81.0,0.06132038567694463
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,38,28,25,Clovis,862,N,16.0,81.0,0.7845086359375534
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,45,46,43,Costa Mesa,862,N,16.0,81.0,0.27476389255009054
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,46,8,25,Antioch,862,N,16.0,81.0,0.8908738637129439
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,15,7,6,Downey,862,N,16.0,81.0,0.8562171421843381
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,42,9,1,Richmond,862,N,16.0,81.0,0.055748283941297744
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,13,8,19,Jurupa Valley,862,N,16.0,81.0,0.79694894976863
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,10,22,21,Ventura,862,N,16.0,81.0,0.36534998281713216
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,44,36,42,Inglewood,862,N,16.0,81.0,0.38545161597775357
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,43,40,8,Santa Maria,862,N,16.0,81.0,0.10007703584057434
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,10,7,34,Daly City,862,N,16.0,81.0,0.8925351761441912
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,36,6,9,West Covina,862,N,16.0,81.0,0.06132038567694463
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,28,26,11,San Mateo,862,N,16.0,81.0,0.6136727782361325
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,37,2,20,Norwalk,862,N,16.0,81.0,0.5109404446054485
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,17,13,36,Rialto,862,N,16.0,81.0,0.7879993288485572
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,41,1,26,Chico,862,N,16.0,81.0,0.25085181511930205
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,23,5,11,El Cajon,862,N,16.0,81.0,0.8451782416960086
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,46,9,16,Burbank,862,N,16.0,81.0,0.818855150158307
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,23,39,4,Vista,862,N,16.0,81.0,0.552327887047078
56X7E221,P29H6N1429,26/04/18,26/04/19,9,CA,34.0394°N 117.6042°W,898,9000,115,783,74G,40,16,21,Vacaville,862,N,16.0,81.0,0.8562171421843381
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,30,18,31,Seattle,862,Y,31.0,73.0,0.3073119750033453
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,48,32,46,Spokane,862,Y,31.0,73.0,0.055748283941297744
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,17,34,10,Tacoma,862,Y,31.0,73.0,0.06418678309465223
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,28,47,35,Vancouver,862,Y,31.0,73.0,0.7854823920150876
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,39,9,46,Bellevue,862,Y,31.0,73.0,0.20328086611543517
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,33,4,44,Kent,862,Y,31.0,73.0,0.4998225417694755
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,46,15,50,Everett,862,Y,31.0,73.0,0.9065822414634168
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,49,21,10,Renton,862,Y,31.0,73.0,0.3654185734724371
56X7E221,P39G7J8930,10/03/18,10/03/19,5,WA,45.6349°N 122.5957°W,4056,41000,241,3815,44W,37,27,17,Spokane Valley,862,Y,31.0,73.0,0.7073034977642934
56X7E221,P77I4B4768,19/06/16,19/06/17,9,SD,43.5383°N 96.7320°W,3444,35000,98,3346,16X,33,27,49,Sioux Falls,862,N,32.0,93.0,0.46959151174789515
56X7E221,P86G2Q6541,15/07/18,15/07/19,8,TN,35.0660°N 85.2484°W,2376,24000,389,1987,68X,24,23,23,Nashville,862,N,47.0,75.0,0.4427308738594368
56X7E221,P86G2Q6541,15/07/18,15/07/19,8,TN,35.0660°N 85.2484°W,2376,24000,389,1987,68X,16,6,6,Memphis,862,N,47.0,75.0,0.29044559781908785
56X7E221,P86G2Q6541,15/07/18,15/07/19,8,TN,35.0660°N 85.2484°W,2376,24000,389,1987,68X,4,43,25,Knoxville,862,N,47.0,75.0,0.8932794860506098
56X7E221,P86G2Q6541,15/07/18,15/07/19,8,TN,35.0660°N 85.2484°W,2376,24000,389,1987,68X,22,46,43,Chattanooga,862,N,47.0,75.0,0.6182781269968314
56X7E221,P86G2Q6541,15/07/18,15/07/19,8,TN,35.0660°N 85.2484°W,2376,24000,389,1987,68X,4,45,34,Clarksville,862,N,47.0,75.0,0.6182781269968314
56X7E221,P86G2Q6541,15/07/18,15/07/19,8,TN,35.0660°N 85.2484°W,2376,24000,389,1987,68X,29,5,17,Murfreesboro,862,N,47.0,75.0,0.20180968460455886
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,3,35,42,Houston,816,N,40.0,80.0,0.3654185734724371
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,45,28,16,San Antonio,816,N,40.0,80.0,0.6204990721577323
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,11,2,17,Dallas,816,N,40.0,80.0,0.2727440712781672
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,24,24,46,Austin,816,N,40.0,80.0,0.40122226299889674
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,38,28,49,Fort Worth,816,N,40.0,80.0,0.06854834610023289
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,39,19,40,El Paso,816,N,40.0,80.0,0.7028781161290633
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,23,13,10,Arlington,816,N,40.0,80.0,0.6627872798420904
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,22,24,37,Corpus Christi,816,N,40.0,80.0,0.5397267946165297
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,33,40,40,Plano,816,N,40.0,80.0,0.590841866994055
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,25,27,38,Laredo,816,N,40.0,80.0,0.5863027538630131
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,39,16,49,Lubbock,816,N,40.0,80.0,0.3691248922724639
56Y6X383,P53H3P7630,18/01/18,18/01/19,4,TX,25.9991°N 97.4550°W,3211,33000,408,2803,35M,29,13,41,Garland,816,N,40.0,80.0,0.8478628127574734
